Date,0005.HK,0700.HK,1299.HK,2318.HK,AAPL,AC.PA,AIR.PA,ALV.DE,AMZN,BABA,BRK-A,DAL,DIS,ENI.MI,HYG,IBND,IEF,LQD,MAR,MSFT,SHY,SIX,TIP,VIXY,VOW3.DE,^HSI,^NDX,^STOXX50E
2016-05-31,41.70408630371094,172.0574493408203,43.03934860229492,31.771177291870117,94.17052459716797,36.19230651855469,53.306697845458984,128.91998291015625,722.7899780273438,82.0,211695.0,39.7530632019043,93.60843658447266,11.270845413208008,68.24809265136719,31.754966735839844,101.57974243164062,104.7486343383789,62.75406265258789,49.43675994873047,80.125732421875,47.76523971557617,105.15312194824219,179.60000610351562,125.05944061279297,20815.08984375,4523.89013671875,3063.47998046875
2016-06-01,41.01173400878906,169.17823791503906,43.181392669677734,31.771177291870117,92.85027313232422,34.6328125,53.230567932128906,128.04119873046875,719.4400024414062,76.69000244140625,212360.0,39.798789978027344,92.9480209350586,11.114876747131348,68.35633087158203,31.921842575073242,101.54542541503906,104.82257080078125,63.80881118774414,49.29682922363281,80.07001495361328,47.63276672363281,104.9927749633789,177.60000610351562,122.68578338623047,20760.98046875,4520.06982421875,3038.77001953125
2016-06-02,41.1339111328125,168.9796905517578,43.465484619140625,31.954296112060547,92.15245819091797,35.07243347167969,52.62156677246094,127.42603302001953,728.239990234375,77.30000305175781,212355.0,38.82920837402344,93.13671112060547,11.106667518615723,68.37274169921875,31.82368278503418,101.86063385009766,105.03369903564453,65.11064910888672,48.95172119140625,80.13614654541016,48.08815002441406,105.3521728515625,173.1999969482422,124.8732681274414,20859.220703125,4531.35009765625,3033.860107421875
2016-06-03,41.378273010253906,169.5753936767578,43.70222091674805,32.09163284301758,92.34104919433594,37.432498931884766,50.76601791381836,125.36084747314453,725.5399780273438,76.62000274658203,211615.0,38.02427291870117,93.1650161743164,11.016369819641113,68.49578094482422,32.44208526611328,102.80625915527344,105.87832641601562,64.6450424194336,48.3080940246582,80.26839447021484,47.773529052734375,106.03412628173828,172.1999969482422,121.19641876220703,20947.240234375,4509.7900390625,2997.550048828125
2016-06-06,40.8080940246582,172.5538787841797,43.654876708984375,32.00008010864258,93.01058959960938,37.25202941894531,50.46151351928711,125.27296447753906,726.72998046875,78.05999755859375,212880.0,37.75900650024414,93.19332122802734,11.303682327270508,68.79927062988281,32.48135757446289,102.53743743896484,105.62317657470703,64.47398376464844,48.62525177001953,80.24951171875,47.63276672363281,106.1539306640625,170.1999969482422,121.89456176757812,21030.220703125,4523.6298828125,3001.89990234375
2016-06-07,41.41899490356445,175.33380126953125,44.12834930419922,32.549434661865234,93.38780975341797,37.589839935302734,50.91826629638672,126.28357696533203,723.739990234375,77.83999633789062,212210.0,38.509056091308594,92.78764343261719,11.56636905670166,69.10270690917969,32.55989074707031,102.6857681274414,105.78156280517578,63.96086120605469,48.59726333618164,80.26839447021484,48.228904724121094,106.43959045410156,170.39999389648438,124.36131286621094,21328.240234375,4513.08984375,3040.68994140625
2016-06-08,41.1339111328125,174.63880920410156,44.03365707397461,32.59521484375,93.30293273925781,36.93272018432617,51.013427734375,125.62449645996094,726.6400146484375,77.63999938964844,213500.0,38.28038024902344,92.49516296386719,11.599202156066895,69.36518859863281,32.687496185302734,102.80625915527344,106.13348388671875,64.19842529296875,48.54128646850586,80.28732299804688,48.394493103027344,106.68843841552734,171.60000610351562,122.08072662353516,21297.880859375,4520.6298828125,3019.760009765625
2016-06-09,40.665557861328125,174.24168395996094,44.104679107666016,32.29764747619629,93.97248077392578,35.88689041137695,50.8135986328125,122.90021514892578,727.6500244140625,77.55999755859375,213210.0,38.78347396850586,92.30647277832031,11.541740417480469,69.09449768066406,32.579505920410156,102.9638900756836,106.2830810546875,63.87535095214844,48.14952087402344,80.30622100830078,48.36965560913086,106.72530364990234,174.60000610351562,119.38127136230469,21170.2607421875,4512.68994140625,2989.030029296875
2016-06-10,40.19720458984375,173.8445587158203,44.17570114135742,32.00008010864258,93.19921112060547,34.89196014404297,50.10943603515625,118.41832733154297,717.9099731445312,75.91999816894531,212622.0,38.45417785644531,91.83477020263672,11.303682327270508,68.75824737548828,32.343936920166016,103.325439453125,106.40620422363281,63.18166732788086,48.01893997192383,80.35343933105469,47.84804153442383,106.72530364990234,190.39999389648438,116.77488708496094,21042.640625,4461.0498046875,2911.110107421875
2016-06-13,39.01612854003906,168.2847137451172,42.56587600708008,31.221824645996094,91.79408264160156,34.109901428222656,48.78675842285156,114.99101257324219,715.239990234375,75.44999694824219,211450.0,37.10955810546875,92.05174255371094,11.040996551513672,68.29891204833984,32.363563537597656,103.52944946289062,106.24786376953125,62.678035736083984,46.76902389526367,80.37236022949219,47.63276672363281,106.58704376220703,218.8000030517578,113.37730407714844,20512.990234375,4422.759765625,2853.52001953125
2016-06-14,38.48668670654297,167.0933074951172,42.329132080078125,30.992921829223633,91.90725708007812,33.09645462036133,48.51080322265625,112.96976470947266,719.2999877929688,77.7699966430664,212070.0,35.77408981323242,92.8348159790039,10.835772514343262,68.06929016113281,32.18687057495117,103.50159454345703,106.01031494140625,62.12688446044922,46.47987365722656,80.38179016113281,47.342987060546875,106.31979370117188,214.0,110.864013671875,20387.529296875,4424.91015625,2797.179931640625
2016-06-15,38.56813430786133,171.75961303710938,42.61322021484375,30.9013614654541,91.60548400878906,33.758201599121094,49.16738510131836,113.67280578613281,714.260009765625,78.38999938964844,210050.0,35.57286071777344,92.712158203125,10.975324630737305,68.10205078125,32.363563537597656,103.81682586669922,106.40620422363281,62.44997024536133,46.34928512573242,80.47627258300781,47.29330062866211,106.81743621826172,211.60000610351562,111.84140014648438,20467.51953125,4409.509765625,2830.300048828125
2016-06-16,37.79433059692383,167.5897216796875,41.950347900390625,30.53512191772461,91.99214935302734,32.75402069091797,48.04454040527344,113.67280578613281,717.510009765625,78.2699966430664,213000.0,34.77706527709961,92.8159408569336,10.860400199890137,68.14311218261719,32.24576950073242,103.92809295654297,106.56460571289062,62.32645034790039,47.00222396850586,80.42903900146484,46.81308364868164,106.60548400878906,206.1999969482422,109.42120361328125,20038.419921875,4424.22998046875,2819.300048828125
2016-06-17,38.85322189331055,167.68899536132812,42.234432220458984,30.9013614654541,89.89860534667969,33.59623336791992,48.36806869506836,114.5516128540039,706.3900146484375,77.0,211200.0,34.76791000366211,93.40087127685547,11.287264823913574,68.18408203125,32.314476013183594,103.57579803466797,106.24786376953125,63.16265869140625,46.75970458984375,80.43846893310547,46.24179458618164,106.33824920654297,206.1999969482422,110.53821563720703,20169.98046875,4374.3798828125,2849.169921875
2016-06-20,40.19720458984375,169.47608947753906,42.66056442260742,31.267606735229492,89.68171691894531,35.049293518066406,50.72795486450195,119.12137603759766,714.010009765625,78.1500015258789,212630.0,34.841094970703125,93.93862915039062,11.623830795288086,68.58600616455078,32.461727142333984,103.13079071044922,106.11588287353516,64.46448516845703,46.70374298095703,80.39125061035156,47.227073669433594,106.03412628173828,191.60000610351562,116.12330627441406,20510.19921875,4400.16015625,2942.8798828125
2016-06-21,40.56373977661133,171.6603240966797,42.61322021484375,31.404939651489258,90.445556640625,35.38711166381836,51.72710037231445,119.91228485107422,715.8200073242188,78.62000274658203,215420.0,35.371620178222656,93.2310562133789,11.771590232849121,68.8484878540039,32.38319778442383,102.89898681640625,106.01910400390625,64.3409423828125,47.748435974121094,80.3345718383789,46.71372985839844,105.71157836914062,192.8000030517578,115.0528335571289,20668.439453125,4413.39990234375,2967.340087890625
2016-06-22,40.97100067138672,175.83023071289062,43.086700439453125,31.542282104492188,90.10609436035156,35.28530502319336,51.81273651123047,121.45018768310547,710.5999755859375,78.7300033569336,216266.0,35.26185989379883,93.2027587890625,11.590994834899902,68.91407012939453,32.47154998779297,103.10297393798828,106.21266174316406,64.37895965576172,47.561893463134766,80.36288452148438,47.889434814453125,105.99726867675781,199.60000610351562,114.58740234375,20795.119140625,4404.72998046875,2978.31005859375
2016-06-23,41.378273010253906,174.83738708496094,43.74957275390625,31.679615020751953,90.62474060058594,36.400550842285156,52.84042739868164,124.35023498535156,722.0800170898438,79.13999938964844,218850.0,35.042327880859375,93.41973876953125,11.968603134155273,69.42262268066406,32.65804672241211,102.61158752441406,106.10708618164062,65.51924896240234,48.4200325012207,80.3345718383789,48.37793731689453,106.03412628173828,179.60000610351562,118.33457946777344,20868.33984375,4467.47998046875,3037.860107421875
2016-06-24,38.64958572387695,172.5538787841797,42.3764762878418,30.764022827148438,88.07858276367188,33.54533386230469,49.58607864379883,111.43186950683594,698.9600219726562,76.29000091552734,209852.0,32.17931365966797,90.30638122558594,10.868608474731445,68.28252410888672,31.882587432861328,104.03004455566406,106.60855865478516,60.73003387451172,46.47987365722656,80.52352905273438,47.67417526245117,106.69762420654297,222.8000030517578,106.49646759033203,20259.130859375,4285.7001953125,2776.090087890625
2016-06-27,37.997955322265625,169.67466735839844,42.13973617553711,30.53512191772461,86.7960433959961,30.435598373413086,47.50214385986328,105.58784484863281,691.3599853515625,74.2300033569336,208000.0,30.514541625976562,89.04216766357422,10.860400199890137,67.29829406738281,31.597915649414062,104.9293441772461,107.05730438232422,58.16438293457031,45.17399597167969,80.57074737548828,46.00996398925781,107.0109634399414,222.60000610351562,98.8995590209961,20227.30078125,4201.0498046875,2697.43994140625
2016-06-28,37.753604888916016,169.27752685546875,42.09238815307617,30.53512191772461,88.25775146484375,31.611003875732422,48.6345100402832,108.97122192382812,707.9500122070312,76.27999877929688,210400.0,31.712799072265625,90.61771392822266,11.213383674621582,68.14311218261719,31.705886840820312,104.91079711914062,107.64677429199219,59.4757194519043,46.1160888671875,80.5990982055664,46.91244125366211,107.37959289550781,200.0,100.53079223632812,20172.4609375,4290.47021484375,2758.669921875
2016-06-29,38.24232482910156,171.16390991210938,42.518524169921875,30.764022827148438,89.02159118652344,32.36530303955078,49.414794921875,111.60762786865234,715.5999755859375,78.04000091552734,212645.0,33.14889144897461,91.49513244628906,11.738753318786621,69.00431060791016,31.882587432861328,104.48435974121094,107.61158752441406,61.670780181884766,47.14213562011719,80.57074737548828,48.36965560913086,107.31509399414062,189.39999389648438,101.2765121459961,20436.119140625,4364.740234375,2832.179931640625
2016-06-30,38.56813430786133,174.83738708496094,43.89161682128906,31.267606735229492,90.1532211303711,32.10615539550781,49.22447967529297,112.31067657470703,715.6199951171875,79.52999877929688,216975.0,33.32268524169922,92.28761291503906,11.919351577758789,69.47183227539062,31.931655883789062,104.71614074707031,107.98993682861328,63.153160095214844,47.72978210449219,80.6085433959961,47.98051834106445,107.51780700683594,183.1999969482422,100.95026397705078,20794.369140625,4417.7001953125,2864.739990234375
2016-07-01,38.89394569396973,176.2273406982422,44.05733299255371,31.54228401184082,90.42669677734375,33.32320785522461,48.98658752441406,111.87126922607422,725.6799926757812,79.6500015258789,216298.0,33.6336784362793,92.48572540283203,12.165618896484375,69.60945892333984,31.98074722290039,104.99276733398438,108.555419921875,64.4169921875,47.720455169677734,80.63688659667969,47.64105224609375,108.35273742675781,177.8000030517578,105.93717956542969,20926.7841796875,4437.4501953125,2883.06005859375
2016-07-04,39.219757080078125,177.61729431152344,44.22304916381836,31.81696128845215,90.00234603881836,32.85582733154297,48.805789947509766,110.86064910888672,726.8899841308594,79.31000137329102,214629.0,33.107723236083984,92.31119537353516,11.919351577758789,69.41168212890625,32.00527763366699,105.28056335449219,108.74067306518555,64.08439826965332,47.72511863708496,80.65579986572266,47.25604820251465,108.440673828125,179.4000015258789,103.83987426757812,21059.19921875,4424.10009765625,2862.2099609375
2016-07-05,38.56813430786133,175.13522338867188,43.74957275390625,31.4592227935791,89.57799530029297,32.13392639160156,47.359413146972656,107.213623046875,728.0999755859375,78.97000122070312,212960.0,32.58176803588867,92.13666534423828,11.829052925109863,69.21390533447266,32.029808044433594,105.568359375,108.9259262084961,63.75180435180664,47.72978210449219,80.67471313476562,46.87104415893555,108.52861022949219,181.0,100.85704040527344,20750.720703125,4410.75,2812.8798828125
2016-07-06,38.120140075683594,173.05029296875,43.181392669677734,30.903242111206055,90.08722686767578,31.273191452026367,46.12237548828125,104.75299072265625,737.6099853515625,78.63999938964844,213620.0,32.54518508911133,92.88197326660156,11.607412338256836,69.51880645751953,32.000370025634766,105.5869369506836,109.12001037597656,64.47398376464844,47.92566680908203,80.63688659667969,47.30986022949219,108.78778839111328,176.60000610351562,98.9461669921875,20495.2890625,4444.7001953125,2761.3701171875
2016-07-07,38.28305435180664,175.03594970703125,43.465484619140625,30.99590492248535,90.47386932373047,32.277374267578125,46.674285888671875,105.28026580810547,736.5700073242188,79.3499984741211,212501.0,33.26780700683594,93.51869201660156,11.673083305358887,69.60945892333984,31.99054718017578,105.44770050048828,109.13766479492188,64.95861053466797,47.92566680908203,80.59908294677734,47.3347053527832,108.56563568115234,173.39999389648438,98.80635070800781,20706.919921875,4459.580078125,2780.10009765625
2016-07-08,38.16087341308594,175.73092651367188,43.41813278198242,30.717914581298828,91.17170715332031,33.267677307128906,46.655250549316406,107.60908508300781,745.8099975585938,78.98999786376953,214720.0,34.18251037597656,94.66854095458984,11.902933120727539,70.53240966796875,32.019996643066406,105.65192413330078,109.74638366699219,66.37448120117188,48.783809661865234,80.59908294677734,47.87287902832031,108.8062973022461,162.0,102.62809753417969,20564.169921875,4528.35986328125,2838.010009765625
2016-07-11,38.771759033203125,178.7094268798828,43.74957275390625,31.32023048400879,91.4546127319336,34.24409866333008,47.76858901977539,110.0257797241211,753.780029296875,81.45999908447266,215824.0,34.8685302734375,95.01065063476562,12.042484283447266,70.57361602783203,32.029808044433594,105.09493255615234,109.46405792236328,66.63106536865234,49.0543212890625,80.51400756835938,48.24546813964844,108.27870178222656,162.1999969482422,105.6109390258789,20880.5,4554.7099609375,2885.320068359375
2016-07-12,39.423397064208984,179.6029510498047,44.601829528808594,31.92254066467285,91.86954498291016,34.80866241455078,49.68123245239258,111.56368255615234,748.2100219726562,81.73999786376953,217050.0,36.78026580810547,95.21971130371094,12.15740966796875,70.7713851928711,32.059261322021484,104.47288513183594,108.84652709960938,67.71432495117188,49.632633209228516,80.48564910888672,48.311702728271484,107.91771697998047,158.39999389648438,108.8734130859375,21224.740234375,4577.60986328125,2933.43994140625
2016-07-13,39.62703323364258,179.90081787109375,44.64918899536133,32.385860443115234,91.35086059570312,35.97481155395508,50.547157287597656,111.43186950683594,742.6300048828125,80.56999969482422,218950.0,36.18571472167969,94.91561126708984,12.009648323059082,70.56536865234375,32.30466842651367,104.74211883544922,109.2699966430664,66.63106536865234,49.91245651245117,80.50454711914062,48.725685119628906,108.14908599853516,156.1999969482422,107.05574798583984,21322.369140625,4565.77001953125,2926.139892578125
2016-07-14,40.156471252441406,182.184326171875,45.0279655456543,32.71017837524414,93.16149139404297,35.72492218017578,50.79456329345703,113.40916442871094,741.2000122070312,81.73999786376953,218591.0,37.484588623046875,95.00114440917969,12.23128890991211,70.7054672241211,32.43228530883789,104.3057861328125,109.00531768798828,66.94461822509766,50.12700271606445,80.45728302001953,48.55181121826172,107.87142181396484,155.60000610351562,109.2928695678711,21561.060546875,4596.490234375,2963.070068359375
2016-07-15,40.40083312988281,183.47500610351562,45.5014533996582,33.914798736572266,93.15206146240234,34.63744354248047,50.061859130859375,112.4864273071289,735.4400024414062,81.25,218990.0,36.569889068603516,94.83959197998047,12.08353042602539,70.56536865234375,32.17706298828125,103.90657043457031,108.59068298339844,66.7070541381836,50.08969497680664,80.41949462890625,48.833316802978516,107.7510986328125,155.1999969482422,108.26752471923828,21659.25,4589.830078125,2958.64990234375
2016-07-18,40.52301788330078,183.673583984375,46.06962585449219,34.05379867553711,94.1422348022461,34.70685577392578,49.671714782714844,111.82732391357422,736.0700073242188,82.6500015258789,219900.0,36.679649353027344,95.17220306396484,11.952187538146973,70.80435180664062,32.2850456237793,103.87869262695312,108.59068298339844,66.88761901855469,50.332210540771484,80.46673583984375,49.0071907043457,107.67706298828125,152.39999389648438,109.2928695678711,21803.1796875,4619.68017578125,2949.169921875
2016-07-19,40.31938934326172,181.9857635498047,46.25901412963867,33.45148468017578,94.1799545288086,34.73925018310547,49.73832702636719,110.37730407714844,739.9500122070312,82.7699966430664,220265.0,37.072975158691406,94.5260009765625,11.911141395568848,70.61482238769531,32.18687057495117,104.15723419189453,108.78475952148438,66.65953826904297,49.52070236206055,80.47618865966797,49.11482620239258,107.68628692626953,152.0,108.54715728759766,21673.19921875,4603.27978515625,2931.10009765625
2016-07-20,40.93027877807617,184.269287109375,46.590450286865234,33.822139739990234,94.26483154296875,34.81791687011719,50.356842041015625,111.300048828125,745.719970703125,84.41999816894531,219187.0,36.78026580810547,93.33811950683594,11.796217918395996,70.79612731933594,32.15742874145508,103.94368743896484,108.74946594238281,66.39348602294922,52.15110778808594,80.43839263916016,49.8103141784668,107.49190521240234,147.8000030517578,115.07210540771484,21882.48046875,4657.2001953125,2966.949951171875
2016-07-21,41.09318923950195,183.27642822265625,46.685142517089844,33.822139739990234,93.76502990722656,34.646697998046875,49.49091720581055,110.20155334472656,744.4299926757812,84.18000030517578,216315.0,35.23441696166992,93.13856506347656,11.730545997619629,70.69722747802734,32.13780212402344,104.1758041381836,108.87299346923828,66.87809753417969,52.04850769042969,80.49510192871094,49.02375030517578,107.53820037841797,152.1999969482422,112.6485595703125,22000.490234375,4647.02001953125,2968.489990234375
2016-07-22,41.01173400878906,183.87213134765625,46.44840621948242,33.77581024169922,93.03889465332031,34.572654724121094,48.91046142578125,110.59700775146484,744.8599853515625,84.48999786376953,216805.0,35.63688278198242,92.85347747802734,11.681291580200195,71.01036834716797,31.96111488342285,104.09221649169922,108.81122589111328,67.45775604248047,52.76674270629883,80.46673583984375,49.23073959350586,107.44562530517578,148.39999389648438,112.41552734375,21964.26953125,4666.06982421875,2972.22998046875
2016-07-25,40.93027877807617,186.6520538330078,46.401058197021484,33.636810302734375,91.79408264160156,34.75776290893555,48.60596466064453,110.72882843017578,739.6099853515625,83.19000244140625,216005.0,35.63688278198242,92.54937744140625,11.51711368560791,70.67250061035156,32.088722229003906,104.00867462158203,108.74946594238281,67.66680908203125,52.91596984863281,80.41001892089844,49.16450500488281,107.2142333984375,147.39999389648438,113.44087219238281,21993.439453125,4665.93017578125,2973.219970703125
2016-07-26,40.93027877807617,184.96424865722656,47.20597457885742,33.96113586425781,91.16226959228516,34.5772819519043,49.1959342956543,111.300048828125,735.5900268554688,83.58999633789062,216400.0,35.70092010498047,91.88416290283203,11.525321960449219,70.40056610107422,32.0494499206543,104.07364654541016,108.64361572265625,68.10391235351562,52.94395446777344,80.41949462890625,49.23073959350586,107.39936828613281,146.0800018310547,116.28388977050781,22129.73046875,4672.10986328125,2978.89990234375
2016-07-27,41.215362548828125,187.6448974609375,47.01658630371094,34.28545379638672,97.08444213867188,34.540260314941406,51.3845329284668,113.45310974121094,736.6699829101562,83.0999984741211,216300.0,35.25271224975586,91.54207611083984,11.51711368560791,70.61482238769531,32.30466842651367,104.51930236816406,109.09355926513672,67.03014373779297,52.41228103637695,80.47618865966797,46.93727493286133,107.81585693359375,142.75999450683594,119.03367614746094,22218.990234375,4702.8798828125,2999.47998046875
2016-07-28,41.378273010253906,187.6448974609375,46.44840621948242,34.19279479980469,98.39525604248047,34.456966400146484,50.97535705566406,112.00308990478516,752.6099853515625,83.12000274658203,216660.0,36.002769470214844,91.1429443359375,11.221592903137207,70.31816101074219,32.353755950927734,104.57498168945312,108.98768615722656,67.97088623046875,52.430938720703125,80.46673583984375,47.409217834472656,107.96400451660156,140.0800018310547,115.30514526367188,22174.33984375,4721.41015625,2966.10009765625
2016-07-29,41.17464065551758,185.16281127929688,45.5014533996582,33.54414749145508,98.2726821899414,34.63744354248047,50.08089065551758,112.75006866455078,758.8099975585938,82.4800033569336,216000.0,35.4448127746582,91.18094635009766,11.229801177978516,70.38410186767578,32.64822769165039,104.97423553466797,109.38468170166016,68.1324234008789,52.86933517456055,80.57074737548828,46.68889236450195,108.20464324951172,135.1999969482422,117.26262664794922,21891.369140625,4730.22998046875,2990.760009765625
2016-08-01,41.378273010253906,183.17713928222656,46.401058197021484,34.33177947998047,100.0078353881836,34.211708068847656,49.719295501708984,112.5743179321289,767.739990234375,84.33999633789062,215960.0,36.11253356933594,90.79134368896484,11.008160591125488,69.98918151855469,32.65804672241211,104.60975646972656,108.76815032958984,67.64781188964844,52.77606201171875,80.54328918457031,46.20867919921875,107.56438446044922,132.8800048828125,116.65674591064453,22129.140625,4756.0400390625,2948.8699951171875
2016-08-02,41.378273010253906,183.17713928222656,46.401058197021484,34.33177947998047,98.52730560302734,33.27230453491211,48.777244567871094,111.34397888183594,760.5800170898438,83.80000305175781,214900.0,33.28609085083008,90.28767395019531,10.778311729431152,69.88988494873047,32.70712661743164,104.35874938964844,108.1578598022461,67.07765197753906,52.77606201171875,80.51492309570312,45.099205017089844,107.03467559814453,138.24000549316406,110.78428649902344,21934.1298828125,4719.2099609375,2906.97998046875
2016-08-03,42.029903411865234,180.19866943359375,45.643497467041016,33.405147552490234,99.76266479492188,32.828060150146484,48.0159912109375,111.91520690917969,754.6400146484375,83.66999816894531,215300.0,33.3684196472168,91.3139877319336,10.852191925048828,70.20443725585938,32.48135757446289,104.41455078125,108.29937744140625,67.7618408203125,53.13984680175781,80.52438354492188,45.28963088989258,107.34134674072266,134.75999450683594,109.80554962158203,21739.119140625,4734.330078125,2911.06005859375
2016-08-04,43.17024612426758,181.29078674316406,45.54879379272461,33.49781799316406,100.37894439697266,32.791038513183594,48.149208068847656,112.66217803955078,760.77001953125,84.75,214830.0,33.42330551147461,90.43022155761719,10.87681770324707,70.65142822265625,32.55007553100586,104.66556549072266,108.75933837890625,68.6170425415039,53.5316047668457,80.58113098144531,44.94188690185547,107.78738403320312,130.83999633789062,111.52999877929688,21832.23046875,4743.81005859375,2932.340087890625
2016-08-05,43.5775146484375,183.27642822265625,46.63780212402344,34.00746154785156,101.90543365478516,33.064064025878906,48.52983856201172,111.12427520751953,765.97998046875,84.58999633789062,218010.0,34.45691680908203,91.0669174194336,11.008160591125488,70.80873107910156,32.50099563598633,104.01478576660156,108.31708526611328,69.0921630859375,54.06327819824219,80.4676284790039,44.71833801269531,107.52719116210938,126.5199966430664,115.63139343261719,22146.08984375,4791.2099609375,2973.7099609375
2016-08-08,44.39204406738281,187.44631958007812,46.969234466552734,34.79510498046875,102.74928283691406,32.95763397216797,47.90180206298828,114.4637222290039,766.5599975585938,85.0,218300.0,34.246543884277344,90.99089050292969,11.139503479003906,71.09844970703125,32.451900482177734,103.95897674560547,108.3878173828125,68.93063354492188,54.15656280517578,80.43926239013672,44.39542770385742,107.60153198242188,123.63999938964844,114.79247283935547,22494.759765625,4784.740234375,2982.919921875
2016-08-09,44.269859313964844,186.8506317138672,46.685142517089844,34.748779296875,103.16645050048828,32.85582733154297,48.62499237060547,117.58346557617188,768.3099975585938,85.23999786376953,220605.0,33.98127746582031,91.86515808105469,11.123085021972656,71.34678649902344,32.5697021484375,104.33086395263672,109.0246810913086,68.27494812011719,54.28714370727539,80.48656463623047,43.6916618347168,107.86174011230469,121.63999938964844,117.96173095703125,22465.609375,4795.75,3029.179931640625
2016-08-10,44.59567642211914,186.6520538330078,46.49575424194336,34.517112731933594,102.39848327636719,32.763275146484375,48.720149993896484,119.42893981933594,768.5599975585938,87.33000183105469,220000.0,33.55130386352539,92.99600982666016,11.090249061584473,71.21434783935547,32.79547119140625,104.60975646972656,109.33427429199219,68.28446960449219,54.119258880615234,80.52438354492188,43.87382125854492,107.8896484375,124.55999755859375,117.82190704345703,22492.4296875,4783.39013671875,3018.4599609375
2016-08-11,44.864837646484375,187.34703063964844,46.87453842163086,35.258419036865234,102.33209991455078,33.1519889831543,49.32915115356445,119.1653060913086,771.239990234375,91.7699966430664,221890.0,33.75363540649414,92.91048431396484,11.24621868133545,71.38817596435547,32.687496185302734,104.10774993896484,108.97159576416016,68.51252746582031,54.38042449951172,80.44872283935547,44.04768371582031,107.60153198242188,123.95999908447266,118.47440338134766,22580.55078125,4803.31005859375,3049.030029296875
2016-08-12,45.11269760131836,186.45350646972656,46.9401741027832,36.185054779052734,102.56913757324219,33.064064025878906,49.50994873046875,118.24256896972656,772.5599975585938,98.25,221750.0,33.43173599243164,92.0267105102539,11.24621868133545,71.44612884521484,32.7562141418457,104.47960662841797,109.46691131591797,68.36048889160156,54.04463195800781,80.50546264648438,43.865535736083984,107.88031768798828,122.63999938964844,116.190673828125,22766.91015625,4807.080078125,3044.93994140625
2016-08-15,45.07139587402344,189.72984313964844,47.08284378051758,37.57500457763672,103.8017349243164,32.99002456665039,49.74783706665039,118.46227264404297,768.489990234375,97.16999816894531,221995.0,33.955970764160156,92.27379608154297,11.262636184692383,71.66133880615234,32.70712661743164,104.17281341552734,109.13081359863281,69.25370025634766,54.2125244140625,80.48656463623047,42.65670394897461,107.60153198242188,120.72000122070312,117.77529907226562,22932.509765625,4827.1201171875,3046.64990234375
2016-08-16,44.78221130371094,193.99900817871094,46.22678756713867,37.158016204833984,103.70689392089844,32.67534637451172,48.99610900878906,116.70467376708984,764.0399780273438,96.66000366210938,220805.0,33.97437286376953,92.06472778320312,11.279053688049316,71.51234436035156,32.89362716674805,103.99617004394531,108.93623352050781,69.15869903564453,53.912174224853516,80.45817565917969,42.13508987426758,107.45285034179688,124.83999633789062,115.72460174560547,22910.83984375,4797.18994140625,3016.18994140625
2016-08-17,45.11269760131836,191.6162109375,46.36947250366211,36.78736114501953,103.55518341064453,32.10152816772461,48.2348518371582,115.51828002929688,764.6300048828125,97.0,223890.0,34.49861145019531,92.05523681640625,11.139503479003906,71.61167907714844,33.040870666503906,104.16352844238281,109.23695373535156,69.37725067138672,54.024803161621094,80.45817565917969,42.17649459838867,107.77809143066406,121.72000122070312,113.48748016357422,22799.779296875,4805.4501953125,2980.5400390625
2016-08-18,45.60845947265625,201.54452514648438,46.36947250366211,37.71399688720703,103.42245483398438,32.147804260253906,47.578269958496094,115.91374206542969,764.4600219726562,97.0,223200.0,34.093929290771484,91.8461685180664,11.279053688049316,71.89313507080078,33.29608154296875,104.34947204589844,109.5022964477539,69.32974243164062,54.062355041503906,80.51492309570312,42.10197067260742,107.9639663696289,119.5199966430664,113.48748016357422,23023.16015625,4808.68017578125,2995.300048828125
2016-08-19,45.360572814941406,200.3531036376953,45.75120544433594,38.03832244873047,103.68793487548828,31.68967628479004,47.44505310058594,113.45310974121094,757.3099975585938,96.86000061035156,223040.0,33.818016052246094,91.59908294677734,11.057415008544922,71.67791748046875,33.109580993652344,103.99617004394531,109.17505645751953,70.28948211669922,54.08112335205078,80.43926239013672,41.48099899291992,107.78738403320312,120.04000091552734,111.7630386352539,22937.220703125,4806.14013671875,2968.199951171875
2016-08-22,45.56714630126953,203.33160400390625,45.941436767578125,37.806663513183594,102.88201904296875,31.319467544555664,47.55447769165039,113.58493041992188,759.47998046875,95.6500015258789,222446.0,33.67087173461914,91.10492706298828,11.03278636932373,71.56201934814453,33.17829132080078,104.22859954833984,109.5465316772461,69.37725067138672,54.1280517578125,80.44872283935547,41.654876708984375,108.01042175292969,120.4800033569336,111.9028549194336,22997.91015625,4808.56005859375,2960.3701171875
2016-08-23,45.60845947265625,202.1402130126953,46.22678756713867,37.71399688720703,103.20437622070312,31.84238052368164,48.149208068847656,115.03494262695312,762.4500122070312,95.79000091552734,223500.0,33.744441986083984,91.19995880126953,11.180548667907715,71.80207061767578,33.1881217956543,104.21929168701172,109.67037963867188,69.49127197265625,54.33454132080078,80.45817565917969,41.977779388427734,108.15912628173828,120.16000366210938,114.60604095458984,22998.9296875,4818.47998046875,2993.72998046875
